"Year","Geography","Core public infrastructure assets","Type of municipality by population size","GeoCode","Value"
"2016","Ontario","Stormwater assets","Rural municipalities, population 5,000 or more","35",36.9565217391304
"2016","Ontario","Wastewater assets","All municipalities","35",34.4398340248963
"2016","Ontario","Wastewater assets","All urban municipalities","35",37.962962962963
"2016","Ontario","Wastewater assets","Urban municipalities, population 1 to 4,999","35",0
"2016","Ontario","Wastewater assets","Urban municipalities, population 5,000 to 29,999","35",42.3076923076923
"2016","Ontario","Wastewater assets","Urban municipalities, population 30,000 or more","35",39.5833333333333
"2016","Ontario","Wastewater assets","All rural municipalities","35",30.8270676691729
"2016","Ontario","Wastewater assets","Rural municipalities, population 1 to 4,999","35",30.6451612903226
"2016","Ontario","Wastewater assets","Rural municipalities, population 5,000 or more","35",30.5555555555556
"2016","Ontario","Solid waste assets","All municipalities","35",10.8695652173913
"2016","Ontario","Solid waste assets","All urban municipalities","35",11.9047619047619
"2016","Ontario","Solid waste assets","Urban municipalities, population 1 to 4,999","35",5.26315789473684
"2016","Ontario","Solid waste assets","Urban municipalities, population 5,000 to 29,999","35",12.9032258064516
"2016","Ontario","Solid waste assets","Urban municipalities, population 30,000 or more","35",14.2857142857143
"2016","Ontario","Solid waste assets","All rural municipalities","35",10.2739726027397
"2016","Ontario","Solid waste assets","Rural municipalities, population 1 to 4,999","35",16.0493827160494
"2016","Ontario","Solid waste assets","Rural municipalities, population 5,000 or more","35",3.125
"2016","Ontario","Roads","All municipalities","35",38.8724035608309
"2016","Ontario","Roads","All urban municipalities","35",41.2162162162162
"2016","Ontario","Roads","Urban municipalities, population 1 to 4,999","35",38.0952380952381
"2016","Ontario","Roads","Urban municipalities, population 5,000 to 29,999","35",41.1764705882353
"2016","Ontario","Roads","Urban municipalities, population 30,000 or more","35",40.6779661016949
"2016","Ontario","Roads","All rural municipalities","35",37.037037037037
"2016","Ontario","Roads","Rural municipalities, population 1 to 4,999","35",37.2340425531915
"2016","Ontario","Roads","Rural municipalities, population 5,000 or more","35",36.8421052631579
"2016","Ontario","Bridges and tunnels","All municipalities","35",32.1656050955414
"2016","Ontario","Bridges and tunnels","All urban municipalities","35",38.5714285714286
"2016","Ontario","Bridges and tunnels","Urban municipalities, population 1 to 4,999","35",30
"2016","Ontario","Bridges and tunnels","Urban municipalities, population 5,000 to 29,999","35",32.7868852459016
"2016","Ontario","Bridges and tunnels","Urban municipalities, population 30,000 or more","35",45.7627118644068
"2016","Ontario","Bridges and tunnels","All rural municipalities","35",27.5862068965517
"2016","Ontario","Bridges and tunnels","Rural municipalities, population 1 to 4,999","35",31.3253012048193
"2016","Ontario","Bridges and tunnels","Rural municipalities, population 5,000 or more","35",24.1758241758242
"2016","Ontario","Social and affordable housing","All municipalities","35",10.7142857142857
"2016","Ontario","Social and affordable housing","All urban municipalities","35",14.2857142857143
"2016","Ontario","Social and affordable housing","Urban municipalities, population 1 to 4,999","35",
"2016","Ontario","Social and affordable housing","Urban municipalities, population 5,000 to 29,999","35",0
"2016","Ontario","Social and affordable housing","Urban municipalities, population 30,000 or more","35",15.7894736842105
"2016","Ontario","Social and affordable housing","All rural municipalities","35",0
"2016","Ontario","Social and affordable housing","Rural municipalities, population 1 to 4,999","35",
"2016","Ontario","Social and affordable housing","Rural municipalities, population 5,000 or more","35",0
"2016","Ontario","Culture, recreation and sports facilities","All municipalities","35",16.0606060606061
"2016","Ontario","Culture, recreation and sports facilities","All urban municipalities","35",19.047619047619
"2016","Ontario","Culture, recreation and sports facilities","Urban municipalities, population 1 to 4,999","35",5
"2016","Ontario","Culture, recreation and sports facilities","Urban municipalities, population 5,000 to 29,999","35",13.2352941176471
"2016","Ontario","Culture, recreation and sports facilities","Urban municipalities, population 30,000 or more","35",30.5084745762712
"2016","Ontario","Culture, recreation and sports facilities","All rural municipalities","35",13.6612021857924
"2016","Ontario","Culture, recreation and sports facilities","Rural municipalities, population 1 to 4,999","35",14.6067415730337
"2016","Ontario","Culture, recreation and sports facilities","Rural municipalities, population 5,000 or more","35",13.8297872340426
"2016","Manitoba","Public transit assets","All municipalities","46",8
"2016","Manitoba","Public transit assets","All urban municipalities","46",20
"2016","Manitoba","Public transit assets","Urban municipalities, population 1 to 4,999","46",
"2016","Manitoba","Public transit assets","Urban municipalities, population 5,000 to 29,999","46",0
"2016","Manitoba","Public transit assets","Urban municipalities, population 30,000 or more","46",50
"2016","Manitoba","Public transit assets","All rural municipalities","46",5.26315789473684
"2016","Manitoba","Public transit assets","Rural municipalities, population 1 to 4,999","46",0
"2016","Manitoba","Public transit assets","Rural municipalities, population 5,000 or more","46",100
"2016","Manitoba","Potable water assets","All municipalities","46",28.2608695652174
"2016","Manitoba","Potable water assets","All urban municipalities","46",31.8181818181818
"2016","Manitoba","Potable water assets","Urban municipalities, population 1 to 4,999","46",14.2857142857143
"2016","Manitoba","Potable water assets","Urban municipalities, population 5,000 to 29,999","46",38.4615384615385
"2016","Manitoba","Potable water assets","Urban municipalities, population 30,000 or more","46",50
"2016","Manitoba","Potable water assets","All rural municipalities","46",27.1428571428571
"2016","Manitoba","Potable water assets","Rural municipalities, population 1 to 4,999","46",27.8688524590164
"2016","Manitoba","Potable water assets","Rural municipalities, population 5,000 or more","46",25
"2016","Manitoba","Stormwater assets","All municipalities","46",50.4950495049505
"2016","Manitoba","Stormwater assets","All urban municipalities","46",66.6666666666667
"2016","Manitoba","Stormwater assets","Urban municipalities, population 1 to 4,999","46",0
"2016","Manitoba","Stormwater assets","Urban municipalities, population 5,000 to 29,999","46",80
"2016","Manitoba","Stormwater assets","Urban municipalities, population 30,000 or more","46",100
"2016","Manitoba","Stormwater assets","All rural municipalities","46",48.2352941176471
"2016","Manitoba","Stormwater assets","Rural municipalities, population 1 to 4,999","46",49.3150684931507
"2016","Manitoba","Stormwater assets","Rural municipalities, population 5,000 or more","46",41.6666666666667
"2016","Manitoba","Wastewater assets","All municipalities","46",31.6239316239316
"2016","Manitoba","Wastewater assets","All urban municipalities","46",28.5714285714286
"2016","Manitoba","Wastewater assets","Urban municipalities, population 1 to 4,999","46",0
"2016","Manitoba","Wastewater assets","Urban municipalities, population 5,000 to 29,999","46",38.4615384615385
"2016","Manitoba","Wastewater assets","Urban municipalities, population 30,000 or more","46",50
"2016","Manitoba","Wastewater assets","All rural municipalities","46",32.2916666666667
"2016","Manitoba","Wastewater assets","Rural municipalities, population 1 to 4,999","46",31.7647058823529
"2016","Manitoba","Wastewater assets","Rural municipalities, population 5,000 or more","46",33.3333333333333
"2016","Manitoba","Solid waste assets","All municipalities","46",14.8148148148148
"2016","Manitoba","Solid waste assets","All urban municipalities","46",27.7777777777778
"2016","Manitoba","Solid waste assets","Urban municipalities, population 1 to 4,999","46",0
"2016","Manitoba","Solid waste assets","Urban municipalities, population 5,000 to 29,999","46",41.6666666666667
"2016","Manitoba","Solid waste assets","Urban municipalities, population 30,000 or more","46",0
"2016","Manitoba","Solid waste assets","All rural municipalities","46",
"2016","Manitoba","Solid waste assets","Rural municipalities, population 1 to 4,999","46",
"2016","Manitoba","Solid waste assets","Rural municipalities, population 5,000 or more","46",0
"2016","Manitoba","Roads","All municipalities","46",47.9338842975207
"2016","Manitoba","Roads","All urban municipalities","46",45.4545454545455
"2016","Manitoba","Roads","Urban municipalities, population 1 to 4,999","46",42.8571428571429
"2016","Manitoba","Roads","Urban municipalities, population 5,000 to 29,999","46",46.1538461538462
"2016","Manitoba","Roads","Urban municipalities, population 30,000 or more","46",50
"2016","Manitoba","Roads","All rural municipalities","46",48.4848484848485
"2016","Manitoba","Roads","Rural municipalities, population 1 to 4,999","46",47.1264367816092
"2016","Manitoba","Roads","Rural municipalities, population 5,000 or more","46",50
"2016","Manitoba","Bridges and tunnels","All municipalities","46",50
"2016","Manitoba","Bridges and tunnels","All urban municipalities","46",26.6666666666667
"2016","Manitoba","Bridges and tunnels","Urban municipalities, population 1 to 4,999","46",75
"2016","Manitoba","Bridges and tunnels","Urban municipalities, population 5,000 to 29,999","46",11.1111111111111
"2016","Manitoba","Bridges and tunnels","Urban municipalities, population 30,000 or more","46",0
"2016","Manitoba","Bridges and tunnels","All rural municipalities","46",56
"2016","Manitoba","Bridges and tunnels","Rural municipalities, population 1 to 4,999","46",56.5217391304348
"2016","Manitoba","Bridges and tunnels","Rural municipalities, population 5,000 or more","46",50
"2016","Manitoba","Social and affordable housing","All municipalities","46",
"2016","Manitoba","Social and affordable housing","All urban municipalities","46",0
"2016","Manitoba","Social and affordable housing","Urban municipalities, population 1 to 4,999","46",
"2016","Manitoba","Social and affordable housing","Urban municipalities, population 5,000 to 29,999","46",0
"2016","Manitoba","Social and affordable housing","Urban municipalities, population 30,000 or more","46",
"2016","Manitoba","Social and affordable housing","All rural municipalities","46",
"2016","Manitoba","Social and affordable housing","Rural municipalities, population 1 to 4,999","46",
"2016","Manitoba","Social and affordable housing","Rural municipalities, population 5,000 or more","46",
"2016","Manitoba","Culture, recreation and sports facilities","All municipalities","46",21.4953271028037
"2016","Manitoba","Culture, recreation and sports facilities","All urban municipalities","46",20
"2016","Manitoba","Culture, recreation and sports facilities","Urban municipalities, population 1 to 4,999","46",0
"2016","Manitoba","Culture, recreation and sports facilities","Urban municipalities, population 5,000 to 29,999","46",30
"2016","Manitoba","Culture, recreation and sports facilities","Urban municipalities, population 30,000 or more","46",0
"2016","Manitoba","Culture, recreation and sports facilities","All rural municipalities","46",21.7391304347826
"2016","Manitoba","Culture, recreation and sports facilities","Rural municipalities, population 1 to 4,999","46",23.1707317073171
"2016","Manitoba","Culture, recreation and sports facilities","Rural municipalities, population 5,000 or more","46",10
"2016","Saskatchewan","Public transit assets","All municipalities","47",6.89655172413793
"2016","Saskatchewan","Public transit assets","All urban municipalities","47",25
"2016","Saskatchewan","Public transit assets","Urban municipalities, population 1 to 4,999","47",0
"2016","Saskatchewan","Public transit assets","Urban municipalities, population 5,000 to 29,999","47",0
"2016","Saskatchewan","Public transit assets","Urban municipalities, population 30,000 or more","47",50
"2016","Saskatchewan","Public transit assets","All rural municipalities","47",0
"2016","Saskatchewan","Public transit assets","Rural municipalities, population 1 to 4,999","47",0
"2016","Saskatchewan","Public transit assets","Rural municipalities, population 5,000 or more","47",0
"2016","Saskatchewan","Potable water assets","All municipalities","47",14.2857142857143
"2016","Saskatchewan","Potable water assets","All urban municipalities","47",21.1538461538462
"2016","Saskatchewan","Potable water assets","Urban municipalities, population 1 to 4,999","47",17.9487179487179
"2016","Saskatchewan","Potable water assets","Urban municipalities, population 5,000 to 29,999","47",11.1111111111111
"2016","Saskatchewan","Potable water assets","Urban municipalities, population 30,000 or more","47",75
"2016","Saskatchewan","Potable water assets","All rural municipalities","47",10
"2016","Saskatchewan","Potable water assets","Rural municipalities, population 1 to 4,999","47",10.5263157894737
"2016","Saskatchewan","Potable water assets","Rural municipalities, population 5,000 or more","47",0
"2016","Saskatchewan","Stormwater assets","All municipalities","47",31.8681318681319
"2016","Saskatchewan","Stormwater assets","All urban municipalities","47",41.025641025641
"2016","Saskatchewan","Stormwater assets","Urban municipalities, population 1 to 4,999","47",34.6153846153846
"2016","Saskatchewan","Stormwater assets","Urban municipalities, population 5,000 to 29,999","47",44.4444444444444
"2016","Saskatchewan","Stormwater assets","Urban municipalities, population 30,000 or more","47",75
"2016","Saskatchewan","Stormwater assets","All rural municipalities","47",25
"2016","Saskatchewan","Stormwater assets","Rural municipalities, population 1 to 4,999","47",24.4897959183673
"2016","Saskatchewan","Stormwater assets","Rural municipalities, population 5,000 or more","47",33.3333333333333
"2016","Saskatchewan","Wastewater assets","All municipalities","47",24.2718446601942
"2016","Saskatchewan","Wastewater assets","All urban municipalities","47",39.1304347826087
"2016","Saskatchewan","Wastewater assets","Urban municipalities, population 1 to 4,999","47",41.1764705882353
"2016","Saskatchewan","Wastewater assets","Urban municipalities, population 5,000 to 29,999","47",12.5
"2016","Saskatchewan","Wastewater assets","Urban municipalities, population 30,000 or more","47",75
"2016","Saskatchewan","Wastewater assets","All rural municipalities","47",12.0689655172414
"2016","Saskatchewan","Wastewater assets","Rural municipalities, population 1 to 4,999","47",10.9090909090909
"2016","Saskatchewan","Wastewater assets","Rural municipalities, population 5,000 or more","47",33.3333333333333
"2016","Saskatchewan","Solid waste assets","All municipalities","47",11
"2016","Saskatchewan","Solid waste assets","All urban municipalities","47",19.4444444444444
"2016","Saskatchewan","Solid waste assets","Urban municipalities, population 1 to 4,999","47",16
"2016","Saskatchewan","Solid waste assets","Urban municipalities, population 5,000 to 29,999","47",14.2857142857143
"2016","Saskatchewan","Solid waste assets","Urban municipalities, population 30,000 or more","47",50
"2016","Saskatchewan","Solid waste assets","All rural municipalities","47",6.34920634920635
"2016","Saskatchewan","Solid waste assets","Rural municipalities, population 1 to 4,999","47",6.55737704918033
"2016","Saskatchewan","Solid waste assets","Rural municipalities, population 5,000 or more","47",0
"2016","Saskatchewan","Roads","All municipalities","47",28.3687943262411
"2016","Saskatchewan","Roads","All urban municipalities","47",35.8208955223881
"2016","Saskatchewan","Roads","Urban municipalities, population 1 to 4,999","47",37.037037037037
"2016","Saskatchewan","Roads","Urban municipalities, population 5,000 to 29,999","47",22.2222222222222
"2016","Saskatchewan","Roads","Urban municipalities, population 30,000 or more","47",50
"2016","Saskatchewan","Roads","All rural municipalities","47",21.6216216216216
"2016","Saskatchewan","Roads","Rural municipalities, population 1 to 4,999","47",21.1267605633803
"2016","Saskatchewan","Roads","Rural municipalities, population 5,000 or more","47",33.3333333333333
"2016","Saskatchewan","Bridges and tunnels","All municipalities","47",28.5714285714286
"2016","Saskatchewan","Bridges and tunnels","All urban municipalities","47",30.4347826086957
"2016","Saskatchewan","Bridges and tunnels","Urban municipalities, population 1 to 4,999","47",20
"2016","Saskatchewan","Bridges and tunnels","Urban municipalities, population 5,000 to 29,999","47",25
"2016","Saskatchewan","Bridges and tunnels","Urban municipalities, population 30,000 or more","47",75
"2016","Saskatchewan","Bridges and tunnels","All rural municipalities","47",25.9259259259259
"2016","Saskatchewan","Bridges and tunnels","Rural municipalities, population 1 to 4,999","47",25.9259259259259
"2016","Saskatchewan","Bridges and tunnels","Rural municipalities, population 5,000 or more","47",
"2016","Saskatchewan","Social and affordable housing","All municipalities","47",0
"2016","Saskatchewan","Social and affordable housing","All urban municipalities","47",0
"2016","Saskatchewan","Social and affordable housing","Urban municipalities, population 1 to 4,999","47",0
"2016","Saskatchewan","Social and affordable housing","Urban municipalities, population 5,000 to 29,999","47",0
"2016","Saskatchewan","Social and affordable housing","Urban municipalities, population 30,000 or more","47",
"2016","Saskatchewan","Social and affordable housing","All rural municipalities","47",
"2016","Saskatchewan","Social and affordable housing","Rural municipalities, population 1 to 4,999","47",
"2016","Saskatchewan","Social and affordable housing","Rural municipalities, population 5,000 or more","47",
"2016","Saskatchewan","Culture, recreation and sports facilities","All municipalities","47",5.94059405940594
"2016","Saskatchewan","Culture, recreation and sports facilities","All urban municipalities","47",13.3333333333333
"2016","Saskatchewan","Culture, recreation and sports facilities","Urban municipalities, population 1 to 4,999","47",9.09090909090909
"2016","Saskatchewan","Culture, recreation and sports facilities","Urban municipalities, population 5,000 to 29,999","47",25
"2016","Saskatchewan","Culture, recreation and sports facilities","Urban municipalities, population 30,000 or more","47",25
"2016","Saskatchewan","Culture, recreation and sports facilities","All rural municipalities","47",0
"2016","Saskatchewan","Culture, recreation and sports facilities","Rural municipalities, population 1 to 4,999","47",0
"2016","Saskatchewan","Culture, recreation and sports facilities","Rural municipalities, population 5,000 or more","47",0
"2016","Alberta","Public transit assets","All municipalities","48",33.3333333333333
"2016","Alberta","Public transit assets","All urban municipalities","48",52
"2016","Alberta","Public transit assets","Urban municipalities, population 1 to 4,999","48",
"2016","Alberta","Public transit assets","Urban municipalities, population 5,000 to 29,999","48",38.4615384615385
"2016","Alberta","Public transit assets","Urban municipalities, population 30,000 or more","48",66.6666666666667
"2016","Alberta","Public transit assets","All rural municipalities","48",5.88235294117647
"2016","Alberta","Public transit assets","Rural municipalities, population 1 to 4,999","48",0
"2016","Alberta","Public transit assets","Rural municipalities, population 5,000 or more","48",8.33333333333333
"2016","Alberta","Potable water assets","All municipalities","48",28.2608695652174
"2016","Alberta","Potable water assets","All urban municipalities","48",35.5932203389831
"2016","Alberta","Potable water assets","Urban municipalities, population 1 to 4,999","48",20
"2016","Alberta","Potable water assets","Urban municipalities, population 5,000 to 29,999","48",29.6296296296296
"2016","Alberta","Potable water assets","Urban municipalities, population 30,000 or more","48",66.6666666666667
"2016","Alberta","Potable water assets","All rural municipalities","48",24.8
"2016","Alberta","Potable water assets","Rural municipalities, population 1 to 4,999","48",27.1604938271605
"2016","Alberta","Potable water assets","Rural municipalities, population 5,000 or more","48",20
"2016","Alberta","Stormwater assets","All municipalities","48",45.398773006135
"2016","Alberta","Stormwater assets","All urban municipalities","48",46.031746031746
"2016","Alberta","Stormwater assets","Urban municipalities, population 1 to 4,999","48",27.2727272727273
"2016","Alberta","Stormwater assets","Urban municipalities, population 5,000 to 29,999","48",51.8518518518518
"2016","Alberta","Stormwater assets","Urban municipalities, population 30,000 or more","48",69.2307692307692
"2016","Alberta","Stormwater assets","All rural municipalities","48",44.5544554455446
"2016","Alberta","Stormwater assets","Rural municipalities, population 1 to 4,999","48",40.9836065573771
"2016","Alberta","Stormwater assets","Rural municipalities, population 5,000 or more","48",51.2820512820513
"2016","Alberta","Wastewater assets","All municipalities","48",31.0160427807487
"2016","Alberta","Wastewater assets","All urban municipalities","48",38.0952380952381
"2016","Alberta","Wastewater assets","Urban municipalities, population 1 to 4,999","48",29.1666666666667
"2016","Alberta","Wastewater assets","Urban municipalities, population 5,000 to 29,999","48",40.7407407407407
"2016","Alberta","Wastewater assets","Urban municipalities, population 30,000 or more","48",50
"2016","Alberta","Wastewater assets","All rural municipalities","48",28.2258064516129
"2016","Alberta","Wastewater assets","Rural municipalities, population 1 to 4,999","48",24.3589743589744
"2016","Alberta","Wastewater assets","Rural municipalities, population 5,000 or more","48",34.7826086956522
"2016","Alberta","Solid waste assets","All municipalities","48",21.3740458015267
"2016","Alberta","Solid waste assets","All urban municipalities","48",30.2325581395349
"2016","Alberta","Solid waste assets","Urban municipalities, population 1 to 4,999","48",9.09090909090909
"2016","Alberta","Solid waste assets","Urban municipalities, population 5,000 to 29,999","48",30
"2016","Alberta","Solid waste assets","Urban municipalities, population 30,000 or more","48",50
"2016","Alberta","Solid waste assets","All rural municipalities","48",17.0454545454545
"2016","Alberta","Solid waste assets","Rural municipalities, population 1 to 4,999","48",21.8181818181818
"2016","Alberta","Solid waste assets","Rural municipalities, population 5,000 or more","48",6.25
"2016","Alberta","Roads","All municipalities","48",27.363184079602
"2016","Alberta","Roads","All urban municipalities","48",27.1428571428571
"2016","Alberta","Roads","Urban municipalities, population 1 to 4,999","48",13.3333333333333
"2016","Alberta","Roads","Urban municipalities, population 5,000 to 29,999","48",29.6296296296296
"2016","Alberta","Roads","Urban municipalities, population 30,000 or more","48",53.8461538461538
"2016","Alberta","Roads","All rural municipalities","48",27.4809160305344
"2016","Alberta","Roads","Rural municipalities, population 1 to 4,999","48",20.4819277108434
"2016","Alberta","Roads","Rural municipalities, population 5,000 or more","48",39.5833333333333
"2016","Alberta","Bridges and tunnels","All municipalities","48",23.0769230769231
"2016","Alberta","Bridges and tunnels","All urban municipalities","48",40.5405405405405
"2016","Alberta","Bridges and tunnels","Urban municipalities, population 1 to 4,999","48",0
"2016","Alberta","Bridges and tunnels","Urban municipalities, population 5,000 to 29,999","48",36.3636363636364
"2016","Alberta","Bridges and tunnels","Urban municipalities, population 30,000 or more","48",58.3333333333333
"2016","Alberta","Bridges and tunnels","All rural municipalities","48",15
"2016","Alberta","Bridges and tunnels","Rural municipalities, population 1 to 4,999","48",13.0434782608696
"2016","Alberta","Bridges and tunnels","Rural municipalities, population 5,000 or more","48",17.6470588235294
"2016","Alberta","Social and affordable housing","All municipalities","48",28.5714285714286
"2016","Alberta","Social and affordable housing","All urban municipalities","48",37.5
"2016","Alberta","Social and affordable housing","Urban municipalities, population 1 to 4,999","48",
"2016","Alberta","Social and affordable housing","Urban municipalities, population 5,000 to 29,999","48",100
"2016","Alberta","Social and affordable housing","Urban municipalities, population 30,000 or more","48",28.5714285714286
"2016","Alberta","Social and affordable housing","All rural municipalities","48",23.0769230769231
"2016","Alberta","Social and affordable housing","Rural municipalities, population 1 to 4,999","48",37.5
"2016","Alberta","Social and affordable housing","Rural municipalities, population 5,000 or more","48",0
"2016","Alberta","Culture, recreation and sports facilities","All municipalities","48",26.6666666666667
"2016","Alberta","Culture, recreation and sports facilities","All urban municipalities","48",31.6666666666667
"2016","Alberta","Culture, recreation and sports facilities","Urban municipalities, population 1 to 4,999","48",25
"2016","Alberta","Culture, recreation and sports facilities","Urban municipalities, population 5,000 to 29,999","48",29.1666666666667
"2016","Alberta","Culture, recreation and sports facilities","Urban municipalities, population 30,000 or more","48",50
"2016","Alberta","Culture, recreation and sports facilities","All rural municipalities","48",23.5849056603774
"2016","Alberta","Culture, recreation and sports facilities","Rural municipalities, population 1 to 4,999","48",25.7575757575758
"2016","Alberta","Culture, recreation and sports facilities","Rural municipalities, population 5,000 or more","48",20.5128205128205
"2016","British Columbia","Public transit assets","All municipalities","59",11.6279069767442
"2016","British Columbia","Public transit assets","All urban municipalities","59",15.1515151515152
"2016","British Columbia","Public transit assets","Urban municipalities, population 1 to 4,999","59",50
"2016","British Columbia","Public transit assets","Urban municipalities, population 5,000 to 29,999","59",12.5
"2016","British Columbia","Public transit assets","Urban municipalities, population 30,000 or more","59",13.3333333333333
"2016","British Columbia","Public transit assets","All rural municipalities","59",0
"2016","British Columbia","Public transit assets","Rural municipalities, population 1 to 4,999","59",0
"2016","British Columbia","Public transit assets","Rural municipalities, population 5,000 or more","59",0
"2016","British Columbia","Potable water assets","All municipalities","59",54.1666666666667
"2016","British Columbia","Potable water assets","All urban municipalities","59",64.0625
"2016","British Columbia","Potable water assets","Urban municipalities, population 1 to 4,999","59",41.6666666666667
"2016","British Columbia","Potable water assets","Urban municipalities, population 5,000 to 29,999","59",62.962962962963
"2016","British Columbia","Potable water assets","Urban municipalities, population 30,000 or more","59",73.0769230769231
"2016","British Columbia","Potable water assets","All rural municipalities","59",42.8571428571429
"2016","British Columbia","Potable water assets","Rural municipalities, population 1 to 4,999","59",42.5
"2016","British Columbia","Potable water assets","Rural municipalities, population 5,000 or more","59",43.75
"2016","British Columbia","Stormwater assets","All municipalities","59",76.5625
"2016","British Columbia","Stormwater assets","All urban municipalities","59",85.9154929577465
"2016","British Columbia","Stormwater assets","Urban municipalities, population 1 to 4,999","59",72.7272727272727
"2016","British Columbia","Stormwater assets","Urban municipalities, population 5,000 to 29,999","59",93.75
"2016","British Columbia","Stormwater assets","Urban municipalities, population 30,000 or more","59",85.7142857142857
"2016","British Columbia","Stormwater assets","All rural municipalities","59",64.9122807017544
"2016","British Columbia","Stormwater assets","Rural municipalities, population 1 to 4,999","59",62.5
"2016","British Columbia","Stormwater assets","Rural municipalities, population 5,000 or more","59",70.5882352941177
"2016","British Columbia","Wastewater assets","All municipalities","59",54.3307086614173
"2016","British Columbia","Wastewater assets","All urban municipalities","59",58.5714285714286
"2016","British Columbia","Wastewater assets","Urban municipalities, population 1 to 4,999","59",30
"2016","British Columbia","Wastewater assets","Urban municipalities, population 5,000 to 29,999","59",62.5
"2016","British Columbia","Wastewater assets","Urban municipalities, population 30,000 or more","59",64.2857142857143
"2016","British Columbia","Wastewater assets","All rural municipalities","59",47.3684210526316
"2016","British Columbia","Wastewater assets","Rural municipalities, population 1 to 4,999","59",53.6585365853659
"2016","British Columbia","Wastewater assets","Rural municipalities, population 5,000 or more","59",31.25
"2016","British Columbia","Solid waste assets","All municipalities","59",22.8915662650602
"2016","British Columbia","Solid waste assets","All urban municipalities","59",25
"2016","British Columbia","Solid waste assets","Urban municipalities, population 1 to 4,999","59",0
"2016","British Columbia","Solid waste assets","Urban municipalities, population 5,000 to 29,999","59",22.2222222222222
"2016","British Columbia","Solid waste assets","Urban municipalities, population 30,000 or more","59",36.3636363636364
"2016","British Columbia","Solid waste assets","All rural municipalities","59",20.5882352941176
"2016","British Columbia","Solid waste assets","Rural municipalities, population 1 to 4,999","59",20.8333333333333
"2016","British Columbia","Solid waste assets","Rural municipalities, population 5,000 or more","59",30
"2016","British Columbia","Roads","All municipalities","59",42.1052631578947
"2016","British Columbia","Roads","All urban municipalities","59",42.6666666666667
"2016","British Columbia","Roads","Urban municipalities, population 1 to 4,999","59",13.3333333333333
"2016","British Columbia","Roads","Urban municipalities, population 5,000 to 29,999","59",46.875
"2016","British Columbia","Roads","Urban municipalities, population 30,000 or more","59",53.5714285714286
"2016","British Columbia","Roads","All rural municipalities","59",41.3793103448276
"2016","British Columbia","Roads","Rural municipalities, population 1 to 4,999","59",36.5853658536585
"2016","British Columbia","Roads","Rural municipalities, population 5,000 or more","59",52.9411764705882
"2016","British Columbia","Bridges and tunnels","All municipalities","59",42.4242424242424
"2016","British Columbia","Bridges and tunnels","All urban municipalities","59",48.3333333333333
"2016","British Columbia","Bridges and tunnels","Urban municipalities, population 1 to 4,999","59",50
"2016","British Columbia","Bridges and tunnels","Urban municipalities, population 5,000 to 29,999","59",31.8181818181818
"2016","British Columbia","Bridges and tunnels","Urban municipalities, population 30,000 or more","59",57.1428571428571
"2016","British Columbia","Bridges and tunnels","All rural municipalities","59",33.3333333333333
"2016","British Columbia","Bridges and tunnels","Rural municipalities, population 1 to 4,999","59",37.037037037037
"2016","British Columbia","Bridges and tunnels","Rural municipalities, population 5,000 or more","59",27.2727272727273
"2016","British Columbia","Social and affordable housing","All municipalities","59",14.2857142857143
"2016","British Columbia","Social and affordable housing","All urban municipalities","59",25
"2016","British Columbia","Social and affordable housing","Urban municipalities, population 1 to 4,999","59",
"2016","British Columbia","Social and affordable housing","Urban municipalities, population 5,000 to 29,999","59",
"2016","British Columbia","Social and affordable housing","Urban municipalities, population 30,000 or more","59",25
"2016","British Columbia","Social and affordable housing","All rural municipalities","59",0
"2016","British Columbia","Social and affordable housing","Rural municipalities, population 1 to 4,999","59",
"2016","British Columbia","Social and affordable housing","Rural municipalities, population 5,000 or more","59",0
"2016","British Columbia","Culture, recreation and sports facilities","All municipalities","59",27.5
"2016","British Columbia","Culture, recreation and sports facilities","All urban municipalities","59",29.8507462686567
"2016","British Columbia","Culture, recreation and sports facilities","Urban municipalities, population 1 to 4,999","59",25
"2016","British Columbia","Culture, recreation and sports facilities","Urban municipalities, population 5,000 to 29,999","59",17.8571428571429
"2016","British Columbia","Culture, recreation and sports facilities","Urban municipalities, population 30,000 or more","59",39.2857142857143
"2016","British Columbia","Culture, recreation and sports facilities","All rural municipalities","59",24.5283018867925
"2016","British Columbia","Culture, recreation and sports facilities","Rural municipalities, population 1 to 4,999","59",20.5128205128205
"2016","British Columbia","Culture, recreation and sports facilities","Rural municipalities, population 5,000 or more","59",35.7142857142857
"2016","Yukon","Public transit assets","All municipalities","60",0
"2016","Yukon","Public transit assets","All urban municipalities","60",0
"2016","Yukon","Public transit assets","Urban municipalities, population 1 to 4,999","60",
"2016","Yukon","Public transit assets","Urban municipalities, population 5,000 to 29,999","60",0
"2016","Yukon","Public transit assets","Urban municipalities, population 30,000 or more","60",
"2016","Yukon","Public transit assets","All rural municipalities","60",
"2016","Yukon","Public transit assets","Rural municipalities, population 1 to 4,999","60",
"2016","Yukon","Public transit assets","Rural municipalities, population 5,000 or more","60",
"2016","Yukon","Potable water assets","All municipalities","60",50
"2016","Yukon","Potable water assets","All urban municipalities","60",0
"2016","Yukon","Potable water assets","Urban municipalities, population 1 to 4,999","60",
"2016","Yukon","Potable water assets","Urban municipalities, population 5,000 to 29,999","60",0
